Model,Step,Method,Bin_ID,Feature_Value
124M,26500,Frequency,18,1.4665876626968384
124M,26500,Frequency,19,1.453240990638733
124M,26500,Frequency,20,1.4137197732925415
124M,26500,Frequency,21,1.3625963926315308
124M,26500,Frequency,22,1.358060359954834
124M,26500,Frequency,23,1.3138213157653809
124M,26500,Frequency,24,1.2807600498199463
124M,26500,Frequency,25,1.251551866531372
124M,26500,Frequency,26,1.22450852394104
124M,26500,Frequency,27,1.1939448118209839
124M,26500,Frequency,28,1.167534351348877
124M,26500,Frequency,29,1.1324161291122437
124M,26500,Frequency,30,1.1050657033920288
124M,26500,Frequency,31,1.0602518320083618
124M,26500,Frequency,32,1.0395857095718384
124M,26500,Frequency,33,0.9883834719657898
124M,26500,Frequency,34,0.9527395963668823
124M,26500,Frequency,35,0.9120221734046936
124M,26500,Frequency,36,0.8676450252532959
124M,26500,Frequency,37,0.8130386471748352
124M,26500,Frequency,38,0.7694460153579712
124M,26500,Frequency,39,0.7115297913551331
124M,26500,Frequency,40,0.6636698842048645
124M,26500,Frequency,41,0.6247958540916443
124M,26500,Frequency,42,0.5963560938835144
124M,26500,Frequency,43,0.5749877095222473
124M,26500,Frequency,44,0.5704572200775146
124M,26500,Random,0,1.4128739833831787
124M,26500,Random,1,1.4294575452804565
124M,26500,Random,2,1.447149395942688
124M,26500,Random,3,1.428645133972168
124M,26500,Random,4,1.4209778308868408
124M,26500,Random,5,1.4188406467437744
124M,26500,Random,6,1.3949482440948486
124M,26500,Random,7,1.3958803415298462
124M,26500,Random,8,1.4142848253250122
124M,26500,Random,9,1.3911242485046387
124M,26500,Random,10,1.3944858312606812
124M,26500,Random,11,1.4154152870178223
124M,26500,Random,12,1.412105917930603
124M,26500,Random,13,1.4197602272033691
124M,26500,Random,14,1.4359335899353027
124M,26500,Random,15,1.3678314685821533
124M,26500,Random,16,1.4242206811904907
124M,26500,Random,17,1.4026858806610107
124M,26500,Random,18,1.4444162845611572
124M,26500,Random,19,1.3982080221176147
124M,26500,Random,20,1.4301947355270386
124M,26500,Random,21,1.4395779371261597
124M,26500,Random,22,1.3895701169967651
124M,26500,Random,23,1.4346221685409546
124M,26500,Random,24,1.4585157632827759
124M,26500,Random,25,1.4122657775878906
124M,26500,Random,26,1.4160314798355103
124M,26500,Random,27,1.420587182044983
124M,26500,Random,28,1.4208041429519653
124M,26500,Random,29,1.4174460172653198
124M,26500,Random,30,1.4053961038589478
124M,26500,Random,31,1.4290333986282349
124M,26500,Random,32,1.4292293787002563
124M,26500,Random,33,1.4133291244506836
124M,26500,Random,34,1.4278430938720703
124M,26500,Random,35,1.4211452007293701
124M,26500,Random,36,1.3991447687149048
124M,26500,Random,37,1.4256089925765991
124M,26500,Random,38,1.3857996463775635
124M,26500,Random,39,1.4256662130355835
124M,26500,Random,40,1.419308066368103
124M,26500,Random,41,1.411133885383606
124M,26500,Random,42,1.4321098327636719
124M,26500,Random,43,1.4175420999526978
124M,26500,Random,44,1.4312872886657715
124M,26500,Stat,Mean,1.3139688968658447
124M,26500,Stat,Std,0.6012113690376282
124M,26500,Stat,Max,3.1105737686157227
124M,27000,Frequency,0,2.5594334602355957
124M,27000,Frequency,1,2.476816177368164
124M,27000,Frequency,2,2.3885645866394043
124M,27000,Frequency,3,2.315659284591675
124M,27000,Frequency,4,2.2336204051971436
124M,27000,Frequency,5,2.1659462451934814
124M,27000,Frequency,6,2.09517765045166
124M,27000,Frequency,7,2.0290327072143555
124M,27000,Frequency,8,1.9628322124481201
124M,27000,Frequency,9,1.9014040231704712
124M,27000,Frequency,10,1.848590612411499
124M,27000,Frequency,11,1.803452968597412
124M,27000,Frequency,12,1.7416157722473145
124M,27000,Frequency,13,1.6950854063034058
124M,27000,Frequency,14,1.6324151754379272
124M,27000,Frequency,15,1.6161328554153442
124M,27000,Frequency,16,1.5724427700042725
124M,27000,Frequency,17,1.5340361595153809
124M,27000,Frequency,18,1.4788330793380737
124M,27000,Frequency,19,1.4654263257980347
124M,27000,Frequency,20,1.4260996580123901
124M,27000,Frequency,21,1.373351812362671
124M,27000,Frequency,22,1.3690626621246338
124M,27000,Frequency,23,1.324198603630066
124M,27000,Frequency,24,1.290798544883728
124M,27000,Frequency,25,1.2612278461456299
124M,27000,Frequency,26,1.2346972227096558
124M,27000,Frequency,27,1.2030811309814453
124M,27000,Frequency,28,1.1765153408050537
124M,27000,Frequency,29,1.1404154300689697
124M,27000,Frequency,30,1.1131575107574463
124M,27000,Frequency,31,1.0685735940933228
124M,27000,Frequency,32,1.0470242500305176
124M,27000,Frequency,33,0.9956072568893433
124M,27000,Frequency,34,0.9591587781906128
124M,27000,Frequency,35,0.9178656935691833
124M,27000,Frequency,36,0.8731708526611328
124M,27000,Frequency,37,0.8182314038276672
124M,27000,Frequency,38,0.7733100652694702
124M,27000,Frequency,39,0.7146280407905579
124M,27000,Frequency,40,0.6658802032470703
124M,27000,Frequency,41,0.6261423230171204
124M,27000,Frequency,42,0.5974660515785217
124M,27000,Frequency,43,0.5753121972084045
124M,27000,Frequency,44,0.5710079669952393
124M,27000,Random,0,1.4232478141784668
124M,27000,Random,1,1.4399712085723877
124M,27000,Random,2,1.4593243598937988
124M,27000,Random,3,1.4407448768615723
124M,27000,Random,4,1.4318639039993286
124M,27000,Random,5,1.4297311305999756
124M,27000,Random,6,1.405259609222412
124M,27000,Random,7,1.4061863422393799
124M,27000,Random,8,1.4243937730789185
124M,27000,Random,9,1.4026011228561401
124M,27000,Random,10,1.4061857461929321
124M,27000,Random,11,1.4266340732574463
124M,27000,Random,12,1.4233014583587646
124M,27000,Random,13,1.4309254884719849
124M,27000,Random,14,1.4469105005264282
124M,27000,Random,15,1.3791072368621826
124M,27000,Random,16,1.435597538948059
124M,27000,Random,17,1.4133837223052979
124M,27000,Random,18,1.4559826850891113
124M,27000,Random,19,1.409543514251709
124M,27000,Random,20,1.4422897100448608
124M,27000,Random,21,1.4515074491500854
124M,27000,Random,22,1.400846004486084
124M,27000,Random,23,1.44569730758667
124M,27000,Random,24,1.4709641933441162
124M,27000,Random,25,1.42339026927948
124M,27000,Random,26,1.4274275302886963
124M,27000,Random,27,1.4314792156219482
124M,27000,Random,28,1.4319988489151
124M,27000,Random,29,1.4285407066345215
124M,27000,Random,30,1.4162328243255615
124M,27000,Random,31,1.4398411512374878
124M,27000,Random,32,1.4412422180175781
124M,27000,Random,33,1.4250967502593994
124M,27000,Random,34,1.4395214319229126
124M,27000,Random,35,1.4318207502365112
124M,27000,Random,36,1.4106780290603638
124M,27000,Random,37,1.4370081424713135
124M,27000,Random,38,1.3958998918533325
124M,27000,Random,39,1.4369930028915405
124M,27000,Random,40,1.430560827255249
124M,27000,Random,41,1.422533392906189
124M,27000,Random,42,1.4437294006347656
124M,27000,Random,43,1.4283957481384277
124M,27000,Random,44,1.4421027898788452
124M,27000,Stat,Mean,1.3238407373428345
124M,27000,Stat,Std,0.607898473739624
124M,27000,Stat,Max,3.1594526767730713
124M,27500,Frequency,0,2.5816287994384766
124M,27500,Frequency,1,2.4979188442230225
124M,27500,Frequency,2,2.40891170501709
124M,27500,Frequency,3,2.3358922004699707
124M,27500,Frequency,4,2.2530782222747803
124M,27500,Frequency,5,2.184465169906616
124M,27500,Frequency,6,2.1136109828948975
124M,27500,Frequency,7,2.046745777130127
124M,27500,Frequency,8,1.9797955751419067
124M,27500,Frequency,9,1.9175851345062256
124M,27500,Frequency,10,1.86476469039917
124M,27500,Frequency,11,1.8185585737228394
124M,27500,Frequency,12,1.7562365531921387
124M,27500,Frequency,13,1.7093909978866577
124M,27500,Frequency,14,1.6452019214630127
124M,27500,Frequency,15,1.6295441389083862
124M,27500,Frequency,16,1.5848664045333862
124M,27500,Frequency,17,1.5467724800109863
124M,27500,Frequency,18,1.4915851354599
124M,27500,Frequency,19,1.4777345657348633
124M,27500,Frequency,20,1.4382377862930298
124M,27500,Frequency,21,1.3845789432525635
124M,27500,Frequency,22,1.3792853355407715
124M,27500,Frequency,23,1.3348054885864258
124M,27500,Frequency,24,1.3013207912445068
124M,27500,Frequency,25,1.271037220954895
124M,27500,Frequency,26,1.2451523542404175
124M,27500,Frequency,27,1.2118730545043945
124M,27500,Frequency,28,1.1853665113449097
124M,27500,Frequency,29,1.1490918397903442
124M,27500,Frequency,30,1.1217916011810303
124M,27500,Frequency,31,1.0773983001708984
124M,27500,Frequency,32,1.0545151233673096
124M,27500,Frequency,33,1.0023468732833862
124M,27500,Frequency,34,0.9655492901802063
124M,27500,Frequency,35,0.9236807227134705
124M,27500,Frequency,36,0.878637433052063
124M,27500,Frequency,37,0.8231245279312134
124M,27500,Frequency,38,0.7773535847663879
124M,27500,Frequency,39,0.7177485227584839
124M,27500,Frequency,40,0.6676751375198364
124M,27500,Frequency,41,0.627374529838562
124M,27500,Frequency,42,0.5982831716537476
124M,27500,Frequency,43,0.5757544636726379
124M,27500,Frequency,44,0.5711522698402405
124M,27500,Random,0,1.4339361190795898
124M,27500,Random,1,1.4509042501449585
124M,27500,Random,2,1.4711576700210571
124M,27500,Random,3,1.4519332647323608
124M,27500,Random,4,1.4430385828018188
124M,27500,Random,5,1.4404122829437256
124M,27500,Random,6,1.4160014390945435
124M,27500,Random,7,1.417399287223816
124M,27500,Random,8,1.435949444770813
124M,27500,Random,9,1.413886547088623
124M,27500,Random,10,1.417598843574524
124M,27500,Random,11,1.437339425086975
124M,27500,Random,12,1.4344099760055542
124M,27500,Random,13,1.4423511028289795
124M,27500,Random,14,1.4576835632324219
124M,27500,Random,15,1.390636920928955
124M,27500,Random,16,1.4473601579666138
124M,27500,Random,17,1.4242082834243774
124M,27500,Random,18,1.4670336246490479
124M,27500,Random,19,1.419968843460083
124M,27500,Random,20,1.453008770942688
124M,27500,Random,21,1.4630436897277832
124M,27500,Random,22,1.4116499423980713
124M,27500,Random,23,1.4578644037246704
124M,27500,Random,24,1.482871651649475
124M,27500,Random,25,1.4343174695968628
124M,27500,Random,26,1.438571572303772
124M,27500,Random,27,1.4429683685302734
124M,27500,Random,28,1.4434784650802612
124M,27500,Random,29,1.4400386810302734
124M,27500,Random,30,1.4271667003631592
124M,27500,Random,31,1.4509291648864746
124M,27500,Random,32,1.4527560472488403
124M,27500,Random,33,1.4356122016906738
124M,27500,Random,34,1.4512643814086914
124M,27500,Random,35,1.442826271057129
124M,27500,Random,36,1.421872615814209
124M,27500,Random,37,1.4476670026779175
124M,27500,Random,38,1.407149076461792
124M,27500,Random,39,1.4489158391952515
124M,27500,Random,40,1.4418458938598633
124M,27500,Random,41,1.4339030981063843
124M,27500,Random,42,1.45441472530365
124M,27500,Random,43,1.4394439458847046
124M,27500,Random,44,1.452600359916687
124M,27500,Stat,Mean,1.3336864709854126
124M,27500,Stat,Std,0.6145308017730713
124M,27500,Stat,Max,3.1910808086395264
124M,28000,Frequency,0,2.6041259765625
124M,28000,Frequency,1,2.5196831226348877
124M,28000,Frequency,2,2.430387496948242
124M,28000,Frequency,3,2.356520652770996
124M,28000,Frequency,4,2.272202491760254
124M,28000,Frequency,5,2.2023656368255615
124M,28000,Frequency,6,2.1308698654174805
124M,28000,Frequency,7,2.0639564990997314
124M,28000,Frequency,8,1.9965242147445679
124M,28000,Frequency,9,1.93357515335083
124M,28000,Frequency,10,1.8805471658706665
124M,28000,Frequency,11,1.8329658508300781
124M,28000,Frequency,12,1.7707550525665283
124M,28000,Frequency,13,1.722658634185791
124M,28000,Frequency,14,1.6588255167007446
124M,28000,Frequency,15,1.643309473991394
124M,28000,Frequency,16,1.5974042415618896
124M,28000,Frequency,17,1.5598719120025635
124M,28000,Frequency,18,1.5031942129135132
124M,28000,Frequency,19,1.4899214506149292
124M,28000,Frequency,20,1.4494777917861938
124M,28000,Frequency,21,1.3955570459365845
124M,28000,Frequency,22,1.3900614976882935
124M,28000,Frequency,23,1.34551203250885
124M,28000,Frequency,24,1.311269760131836
124M,28000,Frequency,25,1.2807754278182983
124M,28000,Frequency,26,1.2542227506637573
124M,28000,Frequency,27,1.2206625938415527
124M,28000,Frequency,28,1.1941511631011963
124M,28000,Frequency,29,1.1577481031417847
124M,28000,Frequency,30,1.1296873092651367
124M,28000,Frequency,31,1.0845887660980225
124M,28000,Frequency,32,1.0614746809005737
124M,28000,Frequency,33,1.0086504220962524
124M,28000,Frequency,34,0.9716981053352356
124M,28000,Frequency,35,0.9294623136520386
124M,28000,Frequency,36,0.8834628462791443
124M,28000,Frequency,37,0.8274154663085938
124M,28000,Frequency,38,0.7805989980697632
124M,28000,Frequency,39,0.7208166122436523
124M,28000,Frequency,40,0.670054018497467
124M,28000,Frequency,41,0.6288213729858398
124M,28000,Frequency,42,0.5990983843803406
124M,28000,Frequency,43,0.5762396454811096
124M,28000,Frequency,44,0.5713794231414795
124M,28000,Random,0,1.4447375535964966
124M,28000,Random,1,1.462005376815796
124M,28000,Random,2,1.4817190170288086
124M,28000,Random,3,1.4632459878921509
124M,28000,Random,4,1.4544967412948608
124M,28000,Random,5,1.451509714126587
124M,28000,Random,6,1.4268429279327393
124M,28000,Random,7,1.4280908107757568
124M,28000,Random,8,1.4466878175735474
124M,28000,Random,9,1.4243955612182617
124M,28000,Random,10,1.4287445545196533
124M,28000,Random,11,1.4487186670303345
124M,28000,Random,12,1.4448002576828003
124M,28000,Random,13,1.4531311988830566
124M,28000,Random,14,1.4685180187225342
124M,28000,Random,15,1.4011142253875732
124M,28000,Random,16,1.4582449197769165
124M,28000,Random,17,1.4350031614303589
124M,28000,Random,18,1.4776157140731812
124M,28000,Random,19,1.430861473083496
124M,28000,Random,20,1.4639954566955566
124M,28000,Random,21,1.474372386932373
124M,28000,Random,22,1.4226373434066772
124M,28000,Random,23,1.4689780473709106
124M,28000,Random,24,1.4949872493743896
124M,28000,Random,25,1.4444247484207153
124M,28000,Random,26,1.4495940208435059
124M,28000,Random,27,1.453800082206726
124M,28000,Random,28,1.4546501636505127
124M,28000,Random,29,1.451227068901062
124M,28000,Random,30,1.438116192817688
124M,28000,Random,31,1.461796760559082
124M,28000,Random,32,1.4636601209640503
124M,28000,Random,33,1.446679711341858
124M,28000,Random,34,1.4633690118789673
124M,28000,Random,35,1.454270601272583
124M,28000,Random,36,1.4321116209030151
124M,28000,Random,37,1.4588249921798706
124M,28000,Random,38,1.417612910270691
124M,28000,Random,39,1.4604839086532593
124M,28000,Random,40,1.4530986547470093
124M,28000,Random,41,1.4444018602371216
124M,28000,Random,42,1.4654197692871094
124M,28000,Random,43,1.4502618312835693
124M,28000,Random,44,1.4625979661941528
124M,28000,Stat,Mean,1.3433359861373901
124M,28000,Stat,Std,0.621175229549408
124M,28000,Stat,Max,3.2470703125
124M,28500,Frequency,0,2.625077486038208
124M,28500,Frequency,1,2.540543794631958
124M,28500,Frequency,2,2.4501240253448486
124M,28500,Frequency,3,2.3749051094055176
124M,28500,Frequency,4,2.2918596267700195
124M,28500,Frequency,5,2.2211105823516846
124M,28500,Frequency,6,2.1483521461486816
124M,28500,Frequency,7,2.080749988555908
124M,28500,Frequency,8,2.0128092765808105
124M,28500,Frequency,9,1.949965476989746
124M,28500,Frequency,10,1.896862268447876
124M,28500,Frequency,11,1.8470444679260254
124M,28500,Frequency,12,1.7857446670532227
124M,28500,Frequency,13,1.7364991903305054
124M,28500,Frequency,14,1.6722941398620605
124M,28500,Frequency,15,1.656180739402771
124M,28500,Frequency,16,1.6099039316177368
124M,28500,Frequency,17,1.5724165439605713
124M,28500,Frequency,18,1.5150110721588135
124M,28500,Frequency,19,1.5020400285720825
124M,28500,Frequency,20,1.4608465433120728
124M,28500,Frequency,21,1.4068549871444702
124M,28500,Frequency,22,1.4007174968719482
124M,28500,Frequency,23,1.3564201593399048
124M,28500,Frequency,24,1.3210115432739258
124M,28500,Frequency,25,1.2902268171310425
124M,28500,Frequency,26,1.2640541791915894
124M,28500,Frequency,27,1.2295467853546143
124M,28500,Frequency,28,1.2029250860214233
124M,28500,Frequency,29,1.166195273399353
124M,28500,Frequency,30,1.1377308368682861
124M,28500,Frequency,31,1.091921091079712
124M,28500,Frequency,32,1.068943738937378
124M,28500,Frequency,33,1.0159040689468384
124M,28500,Frequency,34,0.9781113266944885
124M,28500,Frequency,35,0.9356387853622437
124M,28500,Frequency,36,0.8886436223983765
124M,28500,Frequency,37,0.8315631151199341
124M,28500,Frequency,38,0.7844706177711487
124M,28500,Frequency,39,0.723755955696106
124M,28500,Frequency,40,0.671948254108429
124M,28500,Frequency,41,0.6305168867111206
124M,28500,Frequency,42,0.5998964309692383
124M,28500,Frequency,43,0.5765977501869202
124M,28500,Frequency,44,0.5717649459838867
124M,28500,Random,0,1.4562760591506958
124M,28500,Random,1,1.4731088876724243
124M,28500,Random,2,1.4926728010177612
124M,28500,Random,3,1.4739296436309814
124M,28500,Random,4,1.4652349948883057
124M,28500,Random,5,1.4617491960525513
124M,28500,Random,6,1.4373975992202759
124M,28500,Random,7,1.4387168884277344
124M,28500,Random,8,1.4576717615127563
124M,28500,Random,9,1.434984564781189
124M,28500,Random,10,1.4396424293518066
124M,28500,Random,11,1.459755539894104
124M,28500,Random,12,1.4559282064437866
124M,28500,Random,13,1.4644122123718262
124M,28500,Random,14,1.4793082475662231
124M,28500,Random,15,1.412153720855713
124M,28500,Random,16,1.468749761581421
124M,28500,Random,17,1.4452686309814453
124M,28500,Random,18,1.4894564151763916
124M,28500,Random,19,1.441680908203125
124M,28500,Random,20,1.4753648042678833
124M,28500,Random,21,1.4854626655578613
124M,28500,Random,22,1.433229923248291
124M,28500,Random,23,1.4802024364471436
124M,28500,Random,24,1.506322979927063
124M,28500,Random,25,1.4552321434020996
124M,28500,Random,26,1.4604816436767578
124M,28500,Random,27,1.4643964767456055
124M,28500,Random,28,1.465553879737854
