Model,Step,Method,Bin_ID,Feature_Value
124M,26500,Frequency,32,1.0395857095718384
124M,26500,Frequency,33,0.9883834719657898
124M,26500,Frequency,34,0.9527395963668823
124M,26500,Frequency,35,0.9120221734046936
124M,26500,Frequency,36,0.8676450252532959
124M,26500,Frequency,37,0.8130386471748352
124M,26500,Frequency,38,0.7694460153579712
124M,26500,Frequency,39,0.7115297913551331
124M,26500,Frequency,40,0.6636698842048645
124M,26500,Frequency,41,0.6247958540916443
124M,26500,Frequency,42,0.5963560938835144
124M,26500,Frequency,43,0.5749877095222473
124M,26500,Frequency,44,0.5704572200775146
124M,26500,Random,0,1.4047194719314575
124M,26500,Random,1,1.448056697845459
124M,26500,Random,2,1.4371393918991089
124M,26500,Random,3,1.398196816444397
124M,26500,Random,4,1.4216527938842773
124M,26500,Random,5,1.3931410312652588
124M,26500,Random,6,1.4031482934951782
124M,26500,Random,7,1.4144762754440308
124M,26500,Random,8,1.4341332912445068
124M,26500,Random,9,1.4295034408569336
124M,26500,Random,10,1.4386616945266724
124M,26500,Random,11,1.421640157699585
124M,26500,Random,12,1.4111024141311646
124M,26500,Random,13,1.4325053691864014
124M,26500,Random,14,1.4116601943969727
124M,26500,Random,15,1.4268194437026978
124M,26500,Random,16,1.4005615711212158
124M,26500,Random,17,1.4189770221710205
124M,26500,Random,18,1.4049750566482544
124M,26500,Random,19,1.4104775190353394
124M,26500,Random,20,1.403090238571167
124M,26500,Random,21,1.3877167701721191
124M,26500,Random,22,1.387879729270935
124M,26500,Random,23,1.4100124835968018
124M,26500,Random,24,1.402501106262207
124M,26500,Random,25,1.3986912965774536
124M,26500,Random,26,1.4501873254776
124M,26500,Random,27,1.419113278388977
124M,26500,Random,28,1.4340466260910034
124M,26500,Random,29,1.447932243347168
124M,26500,Random,30,1.39872145652771
124M,26500,Random,31,1.432826280593872
124M,26500,Random,32,1.4111275672912598
124M,26500,Random,33,1.3990395069122314
124M,26500,Random,34,1.37912118434906
124M,26500,Random,35,1.3897590637207031
124M,26500,Random,36,1.4418420791625977
124M,26500,Random,37,1.43009614944458
124M,26500,Random,38,1.4188042879104614
124M,26500,Random,39,1.427559733390808
124M,26500,Random,40,1.4167066812515259
124M,26500,Random,41,1.4683690071105957
124M,26500,Random,42,1.4182329177856445
124M,26500,Random,43,1.4281940460205078
124M,26500,Random,44,1.3832201957702637
124M,27000,Global,-1,324.9168701171875
124M,27000,Frequency,0,2.5594334602355957
124M,27000,Frequency,1,2.476816177368164
124M,27000,Frequency,2,2.3885645866394043
124M,27000,Frequency,3,2.315659284591675
124M,27000,Frequency,4,2.2336204051971436
124M,27000,Frequency,5,2.1659462451934814
124M,27000,Frequency,6,2.09517765045166
124M,27000,Frequency,7,2.0290327072143555
124M,27000,Frequency,8,1.9628322124481201
124M,27000,Frequency,9,1.9014040231704712
124M,27000,Frequency,10,1.848590612411499
124M,27000,Frequency,11,1.803452968597412
124M,27000,Frequency,12,1.7416157722473145
124M,27000,Frequency,13,1.6950854063034058
124M,27000,Frequency,14,1.6324151754379272
124M,27000,Frequency,15,1.6161328554153442
124M,27000,Frequency,16,1.5724427700042725
124M,27000,Frequency,17,1.5340361595153809
124M,27000,Frequency,18,1.4788330793380737
124M,27000,Frequency,19,1.4654263257980347
124M,27000,Frequency,20,1.4260996580123901
124M,27000,Frequency,21,1.373351812362671
124M,27000,Frequency,22,1.3690626621246338
124M,27000,Frequency,23,1.324198603630066
124M,27000,Frequency,24,1.290798544883728
124M,27000,Frequency,25,1.2612278461456299
124M,27000,Frequency,26,1.2346972227096558
124M,27000,Frequency,27,1.2030811309814453
124M,27000,Frequency,28,1.1765153408050537
124M,27000,Frequency,29,1.1404154300689697
124M,27000,Frequency,30,1.1131575107574463
124M,27000,Frequency,31,1.0685735940933228
124M,27000,Frequency,32,1.0470242500305176
124M,27000,Frequency,33,0.9956072568893433
124M,27000,Frequency,34,0.9591587781906128
124M,27000,Frequency,35,0.9178656935691833
124M,27000,Frequency,36,0.8731708526611328
124M,27000,Frequency,37,0.8182314038276672
124M,27000,Frequency,38,0.7733100652694702
124M,27000,Frequency,39,0.7146280407905579
124M,27000,Frequency,40,0.6658802032470703
124M,27000,Frequency,41,0.6261423230171204
124M,27000,Frequency,42,0.5974660515785217
124M,27000,Frequency,43,0.5753121972084045
124M,27000,Frequency,44,0.5710079669952393
124M,27000,Random,0,1.4156837463378906
124M,27000,Random,1,1.4588884115219116
124M,27000,Random,2,1.448709487915039
124M,27000,Random,3,1.409496784210205
124M,27000,Random,4,1.4328030347824097
124M,27000,Random,5,1.404232144355774
124M,27000,Random,6,1.4143140316009521
124M,27000,Random,7,1.4263532161712646
124M,27000,Random,8,1.4458158016204834
124M,27000,Random,9,1.4405981302261353
124M,27000,Random,10,1.4499423503875732
124M,27000,Random,11,1.4334299564361572
124M,27000,Random,12,1.4221062660217285
124M,27000,Random,13,1.4437470436096191
124M,27000,Random,14,1.4230234622955322
124M,27000,Random,15,1.437255620956421
124M,27000,Random,16,1.4119635820388794
124M,27000,Random,17,1.4305481910705566
124M,27000,Random,18,1.4164036512374878
124M,27000,Random,19,1.4223434925079346
124M,27000,Random,20,1.4138855934143066
124M,27000,Random,21,1.3980573415756226
124M,27000,Random,22,1.3989050388336182
124M,27000,Random,23,1.420578956604004
124M,27000,Random,24,1.4142006635665894
124M,27000,Random,25,1.4097070693969727
124M,27000,Random,26,1.4614603519439697
124M,27000,Random,27,1.4303011894226074
124M,27000,Random,28,1.4454915523529053
124M,27000,Random,29,1.459716796875
124M,27000,Random,30,1.4103082418441772
124M,27000,Random,31,1.4440793991088867
124M,27000,Random,32,1.422515869140625
124M,27000,Random,33,1.4101921319961548
124M,27000,Random,34,1.3892748355865479
124M,27000,Random,35,1.4005424976348877
124M,27000,Random,36,1.4530808925628662
124M,27000,Random,37,1.441573143005371
124M,27000,Random,38,1.4295345544815063
124M,27000,Random,39,1.4385653734207153
124M,27000,Random,40,1.4270859956741333
124M,27000,Random,41,1.4798429012298584
124M,27000,Random,42,1.4295610189437866
124M,27000,Random,43,1.4403494596481323
124M,27000,Random,44,1.3944013118743896
124M,27500,Global,-1,327.54901123046875
124M,27500,Frequency,0,2.5816287994384766
124M,27500,Frequency,1,2.4979188442230225
124M,27500,Frequency,2,2.40891170501709
124M,27500,Frequency,3,2.3358922004699707
124M,27500,Frequency,4,2.2530782222747803
124M,27500,Frequency,5,2.184465169906616
124M,27500,Frequency,6,2.1136109828948975
124M,27500,Frequency,7,2.046745777130127
124M,27500,Frequency,8,1.9797955751419067
124M,27500,Frequency,9,1.9175851345062256
124M,27500,Frequency,10,1.86476469039917
124M,27500,Frequency,11,1.8185585737228394
124M,27500,Frequency,12,1.7562365531921387
124M,27500,Frequency,13,1.7093909978866577
124M,27500,Frequency,14,1.6452019214630127
124M,27500,Frequency,15,1.6295441389083862
124M,27500,Frequency,16,1.5848664045333862
124M,27500,Frequency,17,1.5467724800109863
124M,27500,Frequency,18,1.4915851354599
124M,27500,Frequency,19,1.4777345657348633
124M,27500,Frequency,20,1.4382377862930298
124M,27500,Frequency,21,1.3845789432525635
124M,27500,Frequency,22,1.3792853355407715
124M,27500,Frequency,23,1.3348054885864258
124M,27500,Frequency,24,1.3013207912445068
124M,27500,Frequency,25,1.271037220954895
124M,27500,Frequency,26,1.2451523542404175
124M,27500,Frequency,27,1.2118730545043945
124M,27500,Frequency,28,1.1853665113449097
124M,27500,Frequency,29,1.1490918397903442
124M,27500,Frequency,30,1.1217916011810303
124M,27500,Frequency,31,1.0773983001708984
124M,27500,Frequency,32,1.0545151233673096
124M,27500,Frequency,33,1.0023468732833862
124M,27500,Frequency,34,0.9655492901802063
124M,27500,Frequency,35,0.9236807227134705
124M,27500,Frequency,36,0.878637433052063
124M,27500,Frequency,37,0.8231245279312134
124M,27500,Frequency,38,0.7773535847663879
124M,27500,Frequency,39,0.7177485227584839
124M,27500,Frequency,40,0.6676751375198364
124M,27500,Frequency,41,0.627374529838562
124M,27500,Frequency,42,0.5982831716537476
124M,27500,Frequency,43,0.5757544636726379
124M,27500,Frequency,44,0.5711522698402405
124M,27500,Random,0,1.4266120195388794
124M,27500,Random,1,1.4705067873001099
124M,27500,Random,2,1.4603861570358276
124M,27500,Random,3,1.4201527833938599
124M,27500,Random,4,1.4440999031066895
124M,27500,Random,5,1.41576087474823
124M,27500,Random,6,1.4255175590515137
124M,27500,Random,7,1.4377154111862183
124M,27500,Random,8,1.4563474655151367
124M,27500,Random,9,1.4520479440689087
124M,27500,Random,10,1.461742639541626
124M,27500,Random,11,1.4448115825653076
124M,27500,Random,12,1.4331622123718262
124M,27500,Random,13,1.4550904035568237
124M,27500,Random,14,1.4346445798873901
124M,27500,Random,15,1.4479649066925049
124M,27500,Random,16,1.422567367553711
124M,27500,Random,17,1.4418954849243164
124M,27500,Random,18,1.4272794723510742
124M,27500,Random,19,1.4331258535385132
124M,27500,Random,20,1.4245715141296387
124M,27500,Random,21,1.4087507724761963
124M,27500,Random,22,1.4100333452224731
124M,27500,Random,23,1.4319827556610107
124M,27500,Random,24,1.4252184629440308
124M,27500,Random,25,1.420710563659668
124M,27500,Random,26,1.4725607633590698
124M,27500,Random,27,1.4417299032211304
124M,27500,Random,28,1.4574732780456543
124M,27500,Random,29,1.4704432487487793
124M,27500,Random,30,1.4211621284484863
124M,27500,Random,31,1.455039143562317
124M,27500,Random,32,1.4342788457870483
124M,27500,Random,33,1.4220207929611206
124M,27500,Random,34,1.3995921611785889
124M,27500,Random,35,1.4119303226470947
124M,27500,Random,36,1.4640300273895264
124M,27500,Random,37,1.4534108638763428
124M,27500,Random,38,1.4406908750534058
124M,27500,Random,39,1.4497981071472168
124M,27500,Random,40,1.4381145238876343
124M,27500,Random,41,1.4916210174560547
124M,27500,Random,42,1.440672755241394
124M,27500,Random,43,1.4512786865234375
124M,27500,Random,44,1.4053906202316284
124M,28000,Global,-1,330.1423034667969
124M,28000,Frequency,0,2.6041259765625
124M,28000,Frequency,1,2.5196831226348877
124M,28000,Frequency,2,2.430387496948242
124M,28000,Frequency,3,2.356520652770996
124M,28000,Frequency,4,2.272202491760254
124M,28000,Frequency,5,2.2023656368255615
124M,28000,Frequency,6,2.1308698654174805
124M,28000,Frequency,7,2.0639564990997314
124M,28000,Frequency,8,1.9965242147445679
124M,28000,Frequency,9,1.93357515335083
124M,28000,Frequency,10,1.8805471658706665
124M,28000,Frequency,11,1.8329658508300781
124M,28000,Frequency,12,1.7707550525665283
124M,28000,Frequency,13,1.722658634185791
124M,28000,Frequency,14,1.6588255167007446
124M,28000,Frequency,15,1.643309473991394
124M,28000,Frequency,16,1.5974042415618896
124M,28000,Frequency,17,1.5598719120025635
124M,28000,Frequency,18,1.5031942129135132
124M,28000,Frequency,19,1.4899214506149292
124M,28000,Frequency,20,1.4494777917861938
124M,28000,Frequency,21,1.3955570459365845
124M,28000,Frequency,22,1.3900614976882935
124M,28000,Frequency,23,1.34551203250885
124M,28000,Frequency,24,1.311269760131836
124M,28000,Frequency,25,1.2807754278182983
124M,28000,Frequency,26,1.2542227506637573
124M,28000,Frequency,27,1.2206625938415527
124M,28000,Frequency,28,1.1941511631011963
124M,28000,Frequency,29,1.1577481031417847
124M,28000,Frequency,30,1.1296873092651367
124M,28000,Frequency,31,1.0845887660980225
124M,28000,Frequency,32,1.0614746809005737
124M,28000,Frequency,33,1.0086504220962524
124M,28000,Frequency,34,0.9716981053352356
124M,28000,Frequency,35,0.9294623136520386
124M,28000,Frequency,36,0.8834628462791443
124M,28000,Frequency,37,0.8274154663085938
124M,28000,Frequency,38,0.7805989980697632
124M,28000,Frequency,39,0.7208166122436523
124M,28000,Frequency,40,0.670054018497467
124M,28000,Frequency,41,0.6288213729858398
124M,28000,Frequency,42,0.5990983843803406
124M,28000,Frequency,43,0.5762396454811096
124M,28000,Frequency,44,0.5713794231414795
124M,28000,Random,0,1.437294840812683
124M,28000,Random,1,1.4818370342254639
124M,28000,Random,2,1.4713276624679565
124M,28000,Random,3,1.4303966760635376
124M,28000,Random,4,1.4553955793380737
124M,28000,Random,5,1.4263968467712402
124M,28000,Random,6,1.4356458187103271
124M,28000,Random,7,1.448359489440918
124M,28000,Random,8,1.4671193361282349
124M,28000,Random,9,1.4633171558380127
124M,28000,Random,10,1.4730644226074219
124M,28000,Random,11,1.4557148218154907
124M,28000,Random,12,1.4444856643676758
124M,28000,Random,13,1.4665390253067017
124M,28000,Random,14,1.4450321197509766
124M,28000,Random,15,1.4585273265838623
124M,28000,Random,16,1.4334889650344849
124M,28000,Random,17,1.4525773525238037
124M,28000,Random,18,1.4378284215927124
124M,28000,Random,19,1.4436389207839966
124M,28000,Random,20,1.4356169700622559
124M,28000,Random,21,1.4191697835922241
124M,28000,Random,22,1.4208974838256836
124M,28000,Random,23,1.4428869485855103
124M,28000,Random,24,1.4364827871322632
124M,28000,Random,25,1.4316797256469727
124M,28000,Random,26,1.483867883682251
124M,28000,Random,27,1.4534131288528442
124M,28000,Random,28,1.4692931175231934
124M,28000,Random,29,1.4821007251739502
124M,28000,Random,30,1.4315382242202759
124M,28000,Random,31,1.4661517143249512
124M,28000,Random,32,1.4449197053909302
124M,28000,Random,33,1.4328043460845947
124M,28000,Random,34,1.4100855588912964
124M,28000,Random,35,1.4231146574020386
124M,28000,Random,36,1.4759137630462646
124M,28000,Random,37,1.4647339582443237
124M,28000,Random,38,1.4514329433441162
124M,28000,Random,39,1.4608200788497925
124M,28000,Random,40,1.4489383697509766
124M,28000,Random,41,1.5029228925704956
124M,28000,Random,42,1.4518858194351196
124M,28000,Random,43,1.4622478485107422
124M,28000,Random,44,1.4158169031143188
124M,28500,Global,-1,332.7132263183594
124M,28500,Frequency,0,2.625077486038208
124M,28500,Frequency,1,2.540543794631958
124M,28500,Frequency,2,2.4501240253448486
124M,28500,Frequency,3,2.3749051094055176
124M,28500,Frequency,4,2.2918596267700195
124M,28500,Frequency,5,2.2211105823516846
124M,28500,Frequency,6,2.1483521461486816
124M,28500,Frequency,7,2.080749988555908
124M,28500,Frequency,8,2.0128092765808105
124M,28500,Frequency,9,1.949965476989746
124M,28500,Frequency,10,1.896862268447876
124M,28500,Frequency,11,1.8470444679260254
124M,28500,Frequency,12,1.7857446670532227
124M,28500,Frequency,13,1.7364991903305054
124M,28500,Frequency,14,1.6722941398620605
124M,28500,Frequency,15,1.656180739402771
124M,28500,Frequency,16,1.6099039316177368
124M,28500,Frequency,17,1.5724165439605713
124M,28500,Frequency,18,1.5150110721588135
124M,28500,Frequency,19,1.5020400285720825
124M,28500,Frequency,20,1.4608465433120728
124M,28500,Frequency,21,1.4068549871444702
124M,28500,Frequency,22,1.4007174968719482
124M,28500,Frequency,23,1.3564201593399048
124M,28500,Frequency,24,1.3210115432739258
124M,28500,Frequency,25,1.2902268171310425
124M,28500,Frequency,26,1.2640541791915894
124M,28500,Frequency,27,1.2295467853546143
124M,28500,Frequency,28,1.2029250860214233
124M,28500,Frequency,29,1.166195273399353
124M,28500,Frequency,30,1.1377308368682861
124M,28500,Frequency,31,1.091921091079712
124M,28500,Frequency,32,1.068943738937378
124M,28500,Frequency,33,1.0159040689468384
124M,28500,Frequency,34,0.9781113266944885
124M,28500,Frequency,35,0.9356387853622437
124M,28500,Frequency,36,0.8886436223983765
124M,28500,Frequency,37,0.8315631151199341
124M,28500,Frequency,38,0.7844706177711487
124M,28500,Frequency,39,0.723755955696106
124M,28500,Frequency,40,0.671948254108429
124M,28500,Frequency,41,0.6305168867111206
124M,28500,Frequency,42,0.5998964309692383
124M,28500,Frequency,43,0.5765977501869202
124M,28500,Frequency,44,0.5717649459838867
124M,28500,Random,0,1.447871208190918
124M,28500,Random,1,1.492646336555481
124M,28500,Random,2,1.482079267501831
124M,28500,Random,3,1.4418144226074219
124M,28500,Random,4,1.466299295425415
124M,28500,Random,5,1.437203288078308
124M,28500,Random,6,1.4460049867630005
124M,28500,Random,7,1.4588810205459595
124M,28500,Random,8,1.4782235622406006
124M,28500,Random,9,1.4742567539215088
124M,28500,Random,10,1.4841938018798828
124M,28500,Random,11,1.4667571783065796
124M,28500,Random,12,1.4556506872177124
124M,28500,Random,13,1.4775142669677734
124M,28500,Random,14,1.4560455083847046
124M,28500,Random,15,1.4691038131713867
124M,28500,Random,16,1.4442204236984253
124M,28500,Random,17,1.463922142982483
124M,28500,Random,18,1.4488104581832886
124M,28500,Random,19,1.4547181129455566
124M,28500,Random,20,1.4464353322982788
124M,28500,Random,21,1.4294209480285645
124M,28500,Random,22,1.4320963621139526
124M,28500,Random,23,1.4533169269561768
124M,28500,Random,24,1.4473464488983154
124M,28500,Random,25,1.442452311515808
124M,28500,Random,26,1.4949517250061035
124M,28500,Random,27,1.4638267755508423
124M,28500,Random,28,1.4802751541137695
124M,28500,Random,29,1.4933327436447144
124M,28500,Random,30,1.4422980546951294
124M,28500,Random,31,1.4768309593200684
124M,28500,Random,32,1.456422209739685
124M,28500,Random,33,1.4434539079666138
124M,28500,Random,34,1.4205102920532227
124M,28500,Random,35,1.433472752571106
124M,28500,Random,36,1.4872429370880127
124M,28500,Random,37,1.4761250019073486
124M,28500,Random,38,1.4624419212341309
124M,28500,Random,39,1.4710756540298462
124M,28500,Random,40,1.4601662158966064
124M,28500,Random,41,1.5151270627975464
124M,28500,Random,42,1.4624849557876587
124M,28500,Random,43,1.4736182689666748
124M,28500,Random,44,1.4271618127822876
124M,0,Global,-1,123.96733093261719
124M,0,Frequency,0,0.554082989692688
124M,0,Frequency,1,0.5537384748458862
124M,0,Frequency,2,0.5545311570167542
124M,0,Frequency,3,0.5538786053657532
